BinCenter (ps);Histo01;Histo02;Histo03;Histo04
3288.5;0;0;51;31
3289.5;0;0;34;39
3290.5;0;0;32;42
3291.5;0;0;51;37
3292.5;0;0;52;57
3293.5;0;0;36;33
3294.5;0;0;34;40
3295.5;0;0;35;49
3296.5;0;0;42;44
3297.5;0;0;45;34
3298.5;0;0;36;41
3299.5;0;0;43;45
3300.5;0;0;44;34
3301.5;0;0;33;40
3302.5;0;0;45;40
3303.5;0;0;34;40
3304.5;0;0;40;35
3305.5;0;0;44;41
3306.5;0;0;54;34
3307.5;0;0;36;37
3308.5;0;0;38;41
3309.5;0;0;42;29
3310.5;0;0;44;38
3311.5;0;0;42;45
3312.5;0;0;45;33
3313.5;0;0;44;33
3314.5;0;0;42;33
3315.5;0;0;37;42
3316.5;0;0;40;35
3317.5;0;0;41;53
3318.5;0;0;40;56
3319.5;0;0;36;40
3320.5;0;0;32;40
3321.5;0;0;38;41
3322.5;0;0;47;43
3323.5;0;0;29;39
3324.5;0;0;46;42
3325.5;0;0;31;37
3326.5;0;0;38;38
3327.5;0;0;40;34
3328.5;0;0;41;32
3329.5;0;0;40;48
3330.5;0;0;39;33
3331.5;0;0;38;36
3332.5;0;0;36;31
3333.5;0;0;30;46
3334.5;0;0;39;40
3335.5;0;0;33;39
3336.5;0;0;39;42
3337.5;0;0;45;31
3338.5;0;0;38;28
3339.5;0;0;46;45
3340.5;0;0;37;23
3341.5;0;0;51;48
3342.5;0;0;52;46
3343.5;0;0;35;30
3344.5;0;0;43;42
3345.5;0;0;36;44
3346.5;0;0;37;39
3347.5;0;0;41;50
3348.5;0;0;34;44
3349.5;0;0;45;35
3350.5;0;0;41;43
3351.5;0;0;37;33
3352.5;0;0;39;37
3353.5;0;0;44;44
3354.5;0;0;39;37
3355.5;0;0;34;40
3356.5;0;0;40;40
3357.5;0;0;32;38
3358.5;0;0;42;55
3359.5;0;0;40;39
3360.5;0;0;30;50
3361.5;0;0;32;38
3362.5;0;0;33;47
3363.5;0;0;42;51
3364.5;0;0;42;59
3365.5;0;0;35;40
3366.5;0;0;37;44
3367.5;0;0;40;43
3368.5;0;0;31;48
3369.5;0;0;32;40
3370.5;0;0;35;48
3371.5;0;0;47;44
3372.5;0;0;44;40
3373.5;0;0;31;27
3374.5;0;0;45;43
3375.5;0;0;47;42
3376.5;0;0;50;34
3377.5;0;0;35;42
3378.5;0;0;44;42
3379.5;0;0;49;39
3380.5;0;0;43;37
3381.5;0;0;46;31
3382.5;0;0;35;43
3383.5;0;0;29;41
3384.5;0;0;42;44
3385.5;0;0;51;41
3386.5;0;0;32;35
3387.5;0;0;44;43
3388.5;0;0;32;34
3389.5;0;0;44;41
3390.5;0;0;36;39
3391.5;0;0;31;41
3392.5;0;0;39;45
3393.5;0;0;34;34
3394.5;0;0;36;46
3395.5;0;0;45;28
3396.5;0;0;32;40
3397.5;0;0;40;44
3398.5;0;0;36;28
3399.5;0;0;36;32
3400.5;0;0;44;36
3401.5;0;0;46;48
3402.5;0;0;40;36
3403.5;0;0;39;44
3404.5;0;0;41;34
3405.5;0;0;44;46
3406.5;0;0;44;41
3407.5;0;0;49;49
3408.5;0;0;45;40
3409.5;0;0;50;42
3410.5;0;0;52;40
3411.5;0;0;46;39
3412.5;0;0;22;37
3413.5;0;0;53;44
3414.5;0;0;39;39
3415.5;0;0;41;36
3416.5;0;0;44;41
3417.5;0;0;28;34
3418.5;0;0;54;38
3419.5;0;0;45;36
3420.5;0;0;51;56
3421.5;0;0;36;39
3422.5;0;1;42;50
3423.5;0;0;48;47
3424.5;0;0;46;38
3425.5;0;0;38;41
3426.5;0;0;48;40
3427.5;0;0;43;61
3428.5;0;0;34;30
3429.5;0;0;36;46
3430.5;0;0;49;38
3431.5;0;0;36;36
3432.5;0;0;52;41
3433.5;0;0;36;38
3434.5;0;0;27;43
3435.5;0;0;39;44
3436.5;0;0;48;37
3437.5;0;0;42;35
3438.5;0;0;42;48
3439.5;0;0;44;41
3440.5;0;0;56;35
3441.5;0;0;41;44
3442.5;0;0;38;48
3443.5;0;0;33;41
3444.5;0;0;35;42
3445.5;0;0;49;37
3446.5;0;0;35;28
3447.5;0;0;60;32
3448.5;0;0;45;51
3449.5;0;0;28;50
3450.5;0;0;48;45
3451.5;0;0;47;39
3452.5;0;0;33;44
3453.5;0;0;43;42
3454.5;0;0;43;38
3455.5;0;0;40;33
3456.5;0;0;56;42
3457.5;0;0;44;33
3458.5;0;0;37;31
3459.5;0;0;33;37
3460.5;0;0;44;36
3461.5;0;0;37;26
3462.5;0;0;47;40
3463.5;0;0;49;43
3464.5;0;0;48;35
3465.5;0;0;33;48
3466.5;0;0;61;37
3467.5;0;0;28;48
3468.5;0;0;36;31
3469.5;0;0;32;34
3470.5;0;0;33;50
3471.5;0;0;30;38
3472.5;0;0;40;37
3473.5;0;0;33;57
3474.5;0;0;36;47
3475.5;0;0;46;45
3476.5;0;0;47;35
3477.5;0;0;39;35
3478.5;0;0;49;35
3479.5;0;0;36;40
3480.5;0;0;39;43
3481.5;0;0;46;42
3482.5;0;0;43;40
3483.5;0;0;42;38
3484.5;0;0;36;44
3485.5;0;0;28;34
3486.5;0;0;31;39
3487.5;0;0;35;51
3488.5;0;0;30;37
3489.5;0;0;33;52
3490.5;0;0;52;43
3491.5;0;0;45;41
3492.5;0;0;33;35
3493.5;0;0;34;50
3494.5;0;0;40;40
3495.5;0;0;45;42
3496.5;0;0;32;43
3497.5;0;0;52;40
3498.5;0;0;37;41
3499.5;0;0;35;42
3500.5;0;0;32;39
3501.5;0;0;43;46
3502.5;0;0;48;34
3503.5;0;0;34;35
3504.5;0;0;48;34
3505.5;0;0;58;35
3506.5;0;0;40;48
3507.5;0;0;37;41
3508.5;0;0;40;32
3509.5;0;1;41;40
3510.5;0;0;41;49
3511.5;0;0;43;40
3512.5;0;0;44;43
3513.5;0;0;39;49
3514.5;0;0;37;35
3515.5;0;0;34;25
3516.5;0;0;41;52
3517.5;0;0;49;40
3518.5;0;0;39;40
3519.5;0;0;39;51
3520.5;0;0;45;36
3521.5;0;0;41;34
3522.5;0;0;51;43
3523.5;0;0;54;42
3524.5;0;0;44;47
3525.5;0;0;37;37
3526.5;0;0;31;43
3527.5;0;0;31;32
3528.5;0;0;33;42
3529.5;0;0;30;47
3530.5;0;0;45;31
3531.5;0;0;32;40
3532.5;0;0;29;36
3533.5;0;0;41;34
3534.5;0;0;28;50
3535.5;0;0;46;31
3536.5;0;0;44;33
3537.5;0;0;36;52
3538.5;0;0;48;34
3539.5;0;0;37;38
3540.5;0;0;37;44
3541.5;0;0;34;37
3542.5;0;0;36;43
3543.5;0;0;34;43
3544.5;0;0;43;42
3545.5;0;0;27;44
3546.5;0;0;42;44
3547.5;0;0;28;49
3548.5;0;0;39;42
3549.5;0;0;37;45
3550.5;0;0;34;42
3551.5;0;0;40;38
3552.5;0;0;36;33
3553.5;0;0;42;42
3554.5;0;0;38;39
3555.5;0;0;35;46
3556.5;0;0;47;40
3557.5;0;0;52;36
3558.5;0;0;37;37
3559.5;0;0;42;34
3560.5;0;0;47;49
3561.5;0;0;51;41
3562.5;0;0;40;25
3563.5;0;0;43;44
3564.5;0;0;38;50
3565.5;0;0;36;37
3566.5;0;0;37;46
3567.5;0;0;47;35
3568.5;0;0;40;37
3569.5;0;0;35;50
3570.5;0;0;28;41
3571.5;0;0;34;38
3572.5;0;0;46;40
3573.5;0;0;47;36
3574.5;0;0;41;47
3575.5;0;0;41;46
3576.5;0;0;36;38
3577.5;0;0;40;40
3578.5;0;0;36;52
3579.5;0;0;50;29
3580.5;0;0;34;38
3581.5;0;0;48;29
3582.5;0;0;41;43
3583.5;0;0;44;43
3584.5;0;0;46;47
3585.5;0;0;33;42
3586.5;0;0;50;53
3587.5;0;0;47;44
3588.5;0;0;45;40
3589.5;0;0;49;38
3590.5;0;0;53;45
3591.5;0;0;42;45
3592.5;0;0;43;32
3593.5;0;0;38;39
3594.5;0;0;37;46
3595.5;0;0;35;32
3596.5;0;0;34;33
3597.5;0;0;46;42
3598.5;0;0;34;37
3599.5;0;0;36;46
3600.5;0;0;46;46
3601.5;0;0;50;41
3602.5;0;0;38;41
3603.5;0;0;40;35
3604.5;0;0;43;45
3605.5;0;0;49;41
3606.5;0;0;36;40
3607.5;0;0;47;43
3608.5;0;0;40;44
3609.5;0;0;33;46
3610.5;0;0;45;34
3611.5;0;0;39;43
3612.5;0;0;45;30
3613.5;0;0;28;42
3614.5;0;0;44;51
3615.5;0;0;32;37
3616.5;0;0;48;40
3617.5;0;0;37;34
3618.5;0;0;38;47
3619.5;0;0;41;40
3620.5;0;0;45;33
3621.5;0;0;40;41
3622.5;0;0;33;41
3623.5;0;0;45;37
3624.5;0;0;27;37
3625.5;0;0;36;38
3626.5;0;0;41;43
3627.5;0;0;28;40
3628.5;0;0;51;42
3629.5;0;0;42;44
3630.5;0;0;38;39
3631.5;0;0;45;39
3632.5;0;0;31;54
3633.5;0;0;42;30
3634.5;0;0;51;31
3635.5;0;0;53;35
3636.5;0;0;48;43
3637.5;0;0;52;38
3638.5;0;0;33;34
3639.5;0;0;38;43
3640.5;0;0;37;26
3641.5;0;0;32;44
3642.5;0;0;42;54
3643.5;0;0;42;35
3644.5;0;0;41;49
3645.5;0;0;41;40
3646.5;0;0;35;31
3647.5;0;0;35;45
3648.5;0;0;48;43
3649.5;0;0;46;46
3650.5;0;0;48;43
3651.5;0;0;41;42
3652.5;0;0;37;43
3653.5;0;0;39;39
3654.5;0;0;39;30
3655.5;0;0;44;45
3656.5;0;0;44;31
3657.5;0;0;39;37
3658.5;0;0;34;47
3659.5;0;0;37;44
3660.5;0;0;35;44
3661.5;0;0;35;38
3662.5;0;0;38;44
3663.5;0;0;38;45
3664.5;0;0;40;43
3665.5;0;0;41;39
3666.5;0;0;47;37
3667.5;0;0;46;37
3668.5;0;0;39;40
3669.5;0;0;39;43
3670.5;0;0;39;38
3671.5;0;0;48;40
3672.5;0;0;29;32
3673.5;0;0;40;41
3674.5;0;0;33;36
3675.5;0;0;41;41
3676.5;0;0;33;37
3677.5;0;0;41;42
3678.5;0;0;39;40
3679.5;0;0;39;32
3680.5;0;0;37;37
3681.5;0;0;47;41
3682.5;0;0;39;42
3683.5;0;0;38;40
3684.5;0;0;43;40
3685.5;0;0;39;29
3686.5;0;0;42;40
3687.5;0;0;39;35
3688.5;0;0;38;39
3689.5;0;0;33;37
3690.5;0;0;42;40
3691.5;0;0;38;44
3692.5;0;0;52;48
3693.5;0;0;31;48
3694.5;0;0;39;36
3695.5;0;0;31;51
3696.5;0;0;51;36
3697.5;0;0;38;31
3698.5;0;0;49;44
3699.5;0;0;42;61
3700.5;0;0;28;42
3701.5;0;0;46;47
3702.5;0;0;31;41
3703.5;0;0;38;42
3704.5;0;0;41;38
3705.5;0;0;32;49
3706.5;0;0;40;37
3707.5;0;0;32;44
3708.5;0;0;48;43
3709.5;0;0;42;53
3710.5;0;0;35;41
3711.5;0;0;38;43
3712.5;0;0;44;49
3713.5;0;0;50;34
3714.5;0;0;47;48
3715.5;0;0;36;45
3716.5;0;0;38;39
3717.5;0;0;42;40
3718.5;0;0;44;39
3719.5;0;0;41;37
3720.5;0;0;47;32
3721.5;0;0;34;36
3722.5;0;0;42;40
3723.5;0;0;57;49
3724.5;0;0;45;50
3725.5;0;0;35;28
3726.5;0;0;33;36
3727.5;0;0;42;33
3728.5;0;0;32;41
3729.5;0;0;47;38
3730.5;0;0;35;45
3731.5;0;0;39;34
3732.5;0;0;33;31
3733.5;0;0;33;40
3734.5;0;0;45;49
3735.5;0;0;45;23
3736.5;0;0;33;31
3737.5;0;0;41;39
3738.5;0;0;47;38
3739.5;0;0;40;53
3740.5;0;0;32;38
3741.5;0;0;43;47
3742.5;0;0;49;31
3743.5;0;0;30;36
3744.5;0;0;57;53
3745.5;0;0;55;46
3746.5;0;0;38;38
3747.5;0;0;40;33
3748.5;0;0;42;36
3749.5;0;0;40;41
3750.5;0;0;40;33
3751.5;0;0;38;32
3752.5;0;0;45;44
3753.5;0;0;48;43
3754.5;0;0;40;42
3755.5;0;0;44;46
3756.5;0;0;38;47
3757.5;0;0;35;36
3758.5;0;0;39;27
3759.5;0;0;45;43
3760.5;0;0;43;49
3761.5;1;0;37;37
3762.5;0;0;33;40
3763.5;0;0;41;47
3764.5;0;0;37;29
3765.5;0;0;33;55
3766.5;0;0;41;31
3767.5;0;0;47;35
3768.5;0;0;41;45
3769.5;0;0;45;52
3770.5;0;0;44;52
3771.5;0;0;38;40
3772.5;0;0;38;36
3773.5;0;0;47;47
3774.5;0;0;32;37
3775.5;0;0;54;36
3776.5;0;0;35;39
3777.5;0;0;36;46
3778.5;0;0;42;31
3779.5;0;0;37;36
3780.5;0;0;32;46
3781.5;0;0;38;30
3782.5;0;0;49;32
3783.5;0;0;27;51
3784.5;0;0;40;49
3785.5;0;0;33;43
3786.5;0;0;35;44
3787.5;0;0;53;42
3788.5;0;0;46;47
3789.5;0;0;35;49
3790.5;0;0;40;29
3791.5;0;0;42;28
3792.5;0;0;45;47
3793.5;0;0;30;38
3794.5;0;0;37;44
3795.5;0;0;43;45
3796.5;0;0;29;32
3797.5;0;0;50;37
3798.5;0;0;49;37
3799.5;0;0;32;51
3800.5;0;0;28;37
3801.5;0;0;35;46
3802.5;0;0;44;43
3803.5;0;0;35;34
3804.5;0;0;37;44
3805.5;0;0;23;42
3806.5;0;0;43;41
3807.5;0;0;31;43
3808.5;0;0;39;27
3809.5;0;0;34;45
3810.5;0;0;31;42
3811.5;0;0;50;39
3812.5;0;0;28;41
3813.5;0;0;33;35
3814.5;0;0;49;36
3815.5;0;0;38;31
3816.5;0;0;44;40
3817.5;0;0;40;35
3818.5;0;0;48;43
3819.5;0;0;26;31
3820.5;0;0;51;36
3821.5;0;0;39;39
3822.5;0;0;37;37
3823.5;0;0;42;46
3824.5;0;0;33;41
3825.5;0;0;38;34
3826.5;0;0;40;50
3827.5;0;0;32;42
3828.5;0;0;42;44
3829.5;0;0;41;38
3830.5;0;0;36;41
3831.5;0;0;45;38
3832.5;0;0;38;41
3833.5;0;0;38;34
3834.5;0;0;45;35
3835.5;0;0;43;39
3836.5;0;0;34;48
3837.5;0;0;31;34
3838.5;0;0;37;35
3839.5;0;0;34;48
3840.5;0;0;37;31
3841.5;0;0;46;45
3842.5;0;0;40;48
3843.5;0;0;39;38
3844.5;0;0;44;39
3845.5;0;0;40;31
3846.5;0;0;46;37
3847.5;0;0;32;46
3848.5;0;0;42;50
3849.5;0;0;37;49
3850.5;0;0;49;42
3851.5;0;0;37;36
3852.5;0;0;42;30
3853.5;0;0;42;48
3854.5;0;0;37;39
3855.5;0;0;46;38
3856.5;0;0;38;35
3857.5;0;0;31;54
3858.5;0;0;44;33
3859.5;0;0;36;41
3860.5;0;0;40;35
3861.5;0;0;42;40
3862.5;0;0;46;45
3863.5;0;0;47;47
3864.5;0;0;51;44
3865.5;0;0;37;47
3866.5;0;0;44;41
3867.5;0;0;44;41
3868.5;0;0;38;38
3869.5;0;0;38;47
3870.5;0;0;38;33
3871.5;0;0;27;41
3872.5;0;0;39;41
3873.5;0;0;31;36
3874.5;0;0;32;36
3875.5;0;0;39;45
3876.5;0;0;36;38
3877.5;0;0;41;32
3878.5;0;0;42;40
3879.5;0;0;40;53
3880.5;0;0;44;45
3881.5;0;0;56;42
3882.5;0;0;33;44
3883.5;0;0;40;46
3884.5;0;0;27;32
3885.5;0;0;40;46
3886.5;0;0;48;42
3887.5;0;0;39;45
3888.5;0;0;40;48
3889.5;0;0;51;41
3890.5;0;0;36;40
3891.5;0;0;33;43
3892.5;0;0;44;44
3893.5;0;0;37;44
3894.5;0;0;55;43
3895.5;0;0;45;38
3896.5;0;0;33;41
3897.5;0;0;36;43
3898.5;0;0;43;40
3899.5;0;0;39;40
3900.5;0;0;44;36
3901.5;0;0;34;40
3902.5;0;0;47;40
3903.5;0;0;41;37
3904.5;0;0;37;47
3905.5;0;0;25;38
3906.5;0;0;44;51
3907.5;0;0;49;43
3908.5;0;0;37;36
3909.5;0;0;45;38
3910.5;0;0;33;43
3911.5;0;0;38;38
3912.5;0;0;41;41
3913.5;0;0;37;48
3914.5;0;0;33;44
3915.5;0;0;37;41
3916.5;0;0;43;44
3917.5;0;0;39;33
3918.5;0;0;44;28
3919.5;0;0;35;45
3920.5;0;0;33;43
3921.5;0;0;43;38
3922.5;0;0;41;53
3923.5;0;0;40;43
3924.5;0;0;33;42
3925.5;0;0;42;33
3926.5;0;0;48;40
3927.5;0;0;36;43
3928.5;0;0;33;46
3929.5;0;0;28;33
3930.5;0;0;48;33
3931.5;0;0;41;40
3932.5;0;0;38;46
3933.5;0;0;39;38
3934.5;0;0;40;35
3935.5;0;0;37;42
3936.5;0;0;39;46
3937.5;0;0;44;37
3938.5;0;0;44;40
3939.5;0;0;32;46
3940.5;0;0;39;37
3941.5;0;0;48;44
3942.5;0;0;35;48
3943.5;0;0;39;42
3944.5;0;0;43;54
3945.5;0;0;41;38
3946.5;0;0;33;37
3947.5;0;0;29;55
3948.5;0;0;41;28
3949.5;0;0;30;43
3950.5;0;0;36;45
3951.5;0;0;39;39
3952.5;0;0;50;52
3953.5;0;0;53;36
3954.5;0;0;49;31
3955.5;0;0;48;48
3956.5;0;0;45;40
3957.5;0;0;50;45
3958.5;0;0;32;43
3959.5;0;0;45;42
3960.5;0;0;39;54
3961.5;0;0;49;29
3962.5;0;0;33;33
3963.5;0;0;48;45
3964.5;0;0;36;41
3965.5;0;0;41;33
3966.5;0;0;48;49
3967.5;0;0;42;37
3968.5;0;0;50;36
3969.5;0;0;44;35
3970.5;0;0;40;47
3971.5;0;0;32;36
3972.5;0;0;26;37
3973.5;0;0;39;40
3974.5;0;0;41;40
3975.5;0;0;52;38
3976.5;0;0;43;35
3977.5;0;0;35;44
3978.5;0;0;38;42
3979.5;0;0;50;40
3980.5;0;0;43;40
3981.5;0;0;37;47
3982.5;0;0;40;31
3983.5;0;0;46;31
3984.5;0;0;46;43
3985.5;0;0;40;44
3986.5;0;0;53;36
3987.5;0;0;38;45
3988.5;0;0;31;36
3989.5;0;0;33;30
3990.5;0;0;30;27
3991.5;0;0;46;46
3992.5;0;0;49;35
3993.5;0;0;35;37
3994.5;0;0;47;36
3995.5;0;0;45;36
3996.5;0;0;43;40
3997.5;0;0;28;38
3998.5;0;0;33;31
3999.5;0;0;43;37
4000.5;0;0;50;37
4001.5;0;0;51;34
4002.5;0;0;36;41
4003.5;0;0;46;36
4004.5;0;0;45;46
4005.5;0;0;40;32
4006.5;0;0;36;32
4007.5;0;0;34;39
4008.5;0;0;32;32
4009.5;0;0;38;36
4010.5;0;0;54;32
4011.5;0;0;43;39
4012.5;0;0;44;34
4013.5;0;0;47;39
4014.5;0;0;42;47
4015.5;0;0;39;40
4016.5;0;0;33;25
4017.5;0;0;33;34
4018.5;0;0;39;34
4019.5;0;0;26;51
4020.5;0;0;37;41
4021.5;0;0;42;40
4022.5;0;0;27;49
4023.5;0;0;39;43
4024.5;0;0;34;35
4025.5;0;0;38;45
4026.5;0;0;38;47
4027.5;0;0;39;40
4028.5;0;0;45;33
4029.5;0;0;46;47
4030.5;0;0;40;53
4031.5;0;0;34;35
4032.5;0;0;39;36
4033.5;0;0;48;47
4034.5;0;0;42;40
4035.5;0;0;46;45
4036.5;0;0;38;38
4037.5;0;0;41;32
4038.5;0;0;31;42
4039.5;0;0;29;38
4040.5;0;0;48;52
4041.5;0;0;36;51
4042.5;0;0;50;47
4043.5;0;0;46;40
4044.5;0;0;54;34
4045.5;0;0;40;33
4046.5;0;0;32;39
4047.5;0;0;49;29
4048.5;0;0;56;33
4049.5;0;0;34;50
4050.5;0;0;43;42
4051.5;0;0;42;31
4052.5;0;0;42;46
4053.5;0;0;45;34
4054.5;0;0;45;48
4055.5;0;0;35;45
4056.5;0;0;34;38
4057.5;0;0;52;47
4058.5;0;0;54;38
4059.5;0;0;30;41
4060.5;0;0;36;39
4061.5;0;0;33;36
4062.5;0;0;40;38
4063.5;0;0;41;40
4064.5;0;0;52;42
4065.5;0;0;54;41
4066.5;0;0;43;39
4067.5;0;0;42;41
4068.5;0;0;43;46
4069.5;0;0;38;47
4070.5;0;0;41;36
4071.5;0;0;43;48
4072.5;0;0;36;41
4073.5;0;0;39;34
4074.5;0;0;33;42
4075.5;0;0;31;41
4076.5;0;0;37;39
4077.5;0;0;32;45
4078.5;0;0;32;35
4079.5;0;0;35;33
4080.5;0;0;31;34
4081.5;0;0;50;35
4082.5;0;0;40;38
4083.5;0;0;45;43
4084.5;0;0;36;28
4085.5;0;0;30;38
4086.5;0;0;41;37
4087.5;0;0;47;45
4088.5;0;0;40;46
4089.5;0;0;29;51
4090.5;0;0;40;29
4091.5;0;0;39;43
4092.5;0;0;41;48
4093.5;0;0;46;40
4094.5;0;0;35;28
4095.5;0;0;29;41
4096.5;0;0;42;44
4097.5;0;0;35;48
4098.5;0;0;45;42
4099.5;0;0;36;46
4100.5;0;0;49;37
4101.5;0;0;35;37
4102.5;0;0;55;44
4103.5;0;0;38;48
4104.5;0;0;47;36
4105.5;0;0;35;35
4106.5;0;0;46;35
4107.5;0;0;30;31
4108.5;0;0;47;36
4109.5;0;0;58;43
4110.5;0;0;43;37
4111.5;0;0;32;52
4112.5;0;0;27;32
4113.5;0;0;39;55
4114.5;0;0;39;35
4115.5;0;0;43;38
4116.5;0;0;39;41
4117.5;0;0;35;33
4118.5;0;0;46;39
4119.5;0;0;46;32
4120.5;0;0;32;42
4121.5;0;0;46;38
4122.5;0;0;42;42
4123.5;0;0;30;32
4124.5;0;0;37;40
4125.5;0;0;45;37
4126.5;0;0;47;37
4127.5;0;0;43;43
4128.5;0;0;44;37
4129.5;0;0;33;50
4130.5;0;0;40;46
4131.5;0;0;29;39
4132.5;0;0;43;43
4133.5;1;0;44;45
4134.5;0;0;44;46
4135.5;0;0;35;43
4136.5;0;0;39;50
4137.5;0;0;33;42
4138.5;0;0;33;38
4139.5;0;0;47;49
4140.5;0;0;46;35
4141.5;0;0;51;40
4142.5;0;0;49;55
4143.5;0;0;46;45
4144.5;1;0;32;53
4145.5;0;0;25;36
4146.5;0;0;44;38
4147.5;0;0;39;47
4148.5;0;0;53;42
4149.5;0;0;33;35
4150.5;0;0;37;32
4151.5;0;0;33;36
4152.5;0;0;39;36
4153.5;0;0;32;41
4154.5;0;0;40;34
4155.5;0;0;36;37
4156.5;0;0;35;36
4157.5;0;0;43;30
4158.5;0;0;44;34
4159.5;0;0;29;41
4160.5;0;0;44;48
4161.5;0;0;46;33
4162.5;0;0;30;39
4163.5;0;0;44;47
4164.5;0;0;37;37
4165.5;0;0;41;35
4166.5;0;0;36;33
4167.5;0;0;45;45
4168.5;0;0;41;36
4169.5;0;0;42;46
4170.5;1;0;37;44
4171.5;0;0;49;35
4172.5;0;0;55;33
4173.5;0;0;32;50
4174.5;0;0;37;43
4175.5;0;0;47;38
4176.5;0;0;43;48
4177.5;0;0;34;35
4178.5;0;0;27;35
4179.5;0;0;27;45
4180.5;0;0;41;40
4181.5;0;0;33;43
4182.5;0;0;39;39
4183.5;0;0;33;40
4184.5;0;0;36;38
4185.5;0;0;37;45
4186.5;0;0;32;47
4187.5;0;0;49;43
4188.5;0;0;37;39
4189.5;0;0;47;42
4190.5;0;0;48;43
4191.5;0;0;42;25
4192.5;0;0;46;26
4193.5;0;0;48;41
4194.5;0;0;50;36
4195.5;0;0;37;40
4196.5;0;0;42;43
4197.5;0;0;37;49
4198.5;0;0;36;49
4199.5;0;0;48;42
4200.5;0;0;29;49
4201.5;0;0;49;47
4202.5;0;0;32;46
4203.5;0;0;44;30
4204.5;0;0;52;43
4205.5;0;0;41;47
4206.5;0;0;33;31
4207.5;0;0;46;32
4208.5;0;0;45;43
4209.5;0;0;40;47
4210.5;0;0;38;42
4211.5;0;0;42;61
4212.5;0;0;46;38
4213.5;0;0;36;44
4214.5;0;0;41;46
4215.5;0;0;39;42
4216.5;0;0;39;50
4217.5;0;0;36;34
4218.5;0;0;28;33
4219.5;0;0;26;39
4220.5;0;0;39;41
4221.5;0;0;45;37
4222.5;0;0;36;44
4223.5;0;0;36;47
4224.5;0;0;40;39
4225.5;0;0;33;33
4226.5;0;0;33;42
4227.5;0;0;50;46
4228.5;0;0;43;47
4229.5;0;0;40;28
4230.5;0;0;31;47
4231.5;0;0;29;34
4232.5;0;0;38;47
4233.5;0;0;27;34
4234.5;0;0;40;42
4235.5;0;0;36;43
4236.5;0;0;42;40
4237.5;0;0;48;44
4238.5;0;0;40;41
4239.5;1;0;43;36
4240.5;0;0;37;38
4241.5;0;0;36;36
4242.5;0;0;47;45
4243.5;0;0;41;48
4244.5;0;0;30;34
4245.5;0;0;34;42
4246.5;0;0;51;49
4247.5;0;0;36;48
4248.5;0;0;29;49
4249.5;0;0;49;42
4250.5;0;0;33;33
4251.5;0;0;36;40
4252.5;0;0;40;40
4253.5;0;0;34;39
4254.5;0;0;33;43
4255.5;0;0;38;43
4256.5;0;0;38;36
4257.5;0;0;23;52
4258.5;0;0;33;49
4259.5;0;0;36;42
4260.5;0;0;40;29
4261.5;0;0;37;33
4262.5;0;0;46;43
4263.5;0;0;48;35
4264.5;0;0;41;37
4265.5;0;0;49;55
4266.5;0;0;51;42
4267.5;0;0;30;37
4268.5;0;0;41;45
4269.5;0;0;41;44
4270.5;0;0;42;42
4271.5;0;0;40;38
4272.5;0;0;42;42
4273.5;0;0;43;29
4274.5;0;0;45;50
4275.5;0;0;37;52
4276.5;0;0;48;36
4277.5;0;0;31;53
4278.5;0;0;40;39
4279.5;0;0;48;50
4280.5;0;0;35;58
4281.5;0;0;44;48
4282.5;0;0;43;43
4283.5;0;0;48;49
4284.5;0;0;43;35
4285.5;0;0;42;43
4286.5;0;0;40;36
4287.5;0;0;30;39
4288.5;0;0;47;44
4289.5;0;0;35;41
4290.5;0;0;50;50
4291.5;0;0;39;39
4292.5;0;0;41;37
4293.5;0;0;39;39
4294.5;0;0;42;36
4295.5;0;0;41;38
4296.5;0;0;33;31
4297.5;0;0;41;47
4298.5;0;0;40;34
4299.5;0;0;45;45
4300.5;0;0;47;44
4301.5;0;0;40;32
4302.5;0;0;25;41
4303.5;0;0;44;36
4304.5;0;0;26;38
4305.5;0;0;22;46
4306.5;0;0;43;41
4307.5;0;0;42;44
4308.5;0;0;30;33
4309.5;0;0;32;37
4310.5;0;0;43;45
4311.5;0;0;43;44
4312.5;0;0;43;39
4313.5;0;0;54;37
4314.5;0;0;34;39
4315.5;0;0;34;39
4316.5;0;0;43;42
4317.5;0;0;34;45
4318.5;0;0;43;49
4319.5;0;0;42;32
4320.5;0;0;47;38
4321.5;0;0;43;40
4322.5;0;0;40;45
4323.5;0;0;38;30
4324.5;0;0;43;37
4325.5;0;0;42;35
4326.5;0;0;46;48
4327.5;0;0;48;31
4328.5;0;0;35;39
4329.5;0;0;41;36
4330.5;0;0;46;29
4331.5;0;0;40;44
4332.5;0;0;44;38
4333.5;0;0;35;40
4334.5;0;0;43;37
4335.5;0;0;37;33
4336.5;0;0;35;41
4337.5;0;0;49;43
4338.5;0;0;41;33
4339.5;0;0;50;42
4340.5;0;0;46;32
4341.5;0;0;51;40
4342.5;0;0;28;37
4343.5;0;0;39;45
4344.5;0;0;36;35
4345.5;0;0;46;45
4346.5;0;0;29;40
4347.5;0;0;38;35
4348.5;0;0;31;36
4349.5;0;0;37;48
4350.5;0;0;43;41
4351.5;0;0;42;47
4352.5;0;0;39;42
4353.5;0;0;42;39
4354.5;0;0;35;48
4355.5;0;0;51;41
4356.5;0;0;36;39
4357.5;0;0;29;49
4358.5;0;0;32;37
4359.5;0;0;37;46
4360.5;0;0;46;46
4361.5;0;0;41;34
